cat_index,sub_index,v_index,state,categories,subcategories,variables,policy,history_2020,current_policy_2030,current_policy_2050,repeat_policy_2030,repeat_policy_2050,core_policy_2030,core_policy_2050
2,2,4.0,NE,Labor,Employment by economic sector,Employment - Mining,other,1415.8253481682668,881.9700043920927,381.6325156739672,714.3717460385608,146.9775269406753,702.2077002155949,104.83020742829675
2,2,4.0,NH,Labor,Employment by economic sector,Employment - Mining,Biden,669.5720149294423,459.43760473612934,217.1022910173105,412.1151490595045,124.09895013813276,395.3822296053084,91.3324957225556
2,2,4.0,NH,Labor,Employment by economic sector,Employment - Mining,other,669.5720149294423,459.43760473612934,217.1022910173105,414.321053979195,104.8981699893395,395.3822296053084,91.3324957225556
2,2,4.0,NJ,Labor,Employment by economic sector,Employment - Mining,Biden,3828.1178192449906,2595.447732176937,1240.0239530103981,2276.375168533128,484.10223283217204,2209.952508241724,275.9943123572507
2,2,4.0,NJ,Labor,Employment by economic sector,Employment - Mining,other,3828.1178192449906,2595.447732176937,1240.0239530103981,2259.806443882234,434.8353137679501,2209.952508241724,275.9943123572507
2,2,4.0,NM,Labor,Employment by economic sector,Employment - Mining,Biden,14873.282757751811,11018.117573192962,4739.809427485475,9978.335707662456,2673.6024547681172,10124.272558728642,1824.1653114571018
2,2,4.0,NM,Labor,Employment by economic sector,Employment - Mining,other,14873.282757751811,11018.117573192962,4739.809427485475,10402.785017195227,2547.2547287920197,10124.272558728642,1824.1653114571018
2,2,4.0,NV,Labor,Employment by economic sector,Employment - Mining,Biden,1292.785349103412,841.7198921109401,398.3392273620796,723.954581042861,146.09927597064575,705.1505278263137,81.36385106419306
2,2,4.0,NV,Labor,Employment by economic sector,Employment - Mining,other,1292.785349103412,841.7198921109401,398.3392273620796,724.5563373127493,134.9113233337486,705.1505278263137,81.36385106419306
2,2,4.0,NY,Labor,Employment by economic sector,Employment - Mining,Biden,5995.339780366283,4058.9059179814194,1947.0382090185838,3523.470386586841,794.5765616271808,3438.550069842835,515.5607116349622
2,2,4.0,NY,Labor,Employment by economic sector,Employment - Mining,other,5995.339780366283,4058.9059179814194,1947.0382090185838,3525.512371939425,758.0370083957589,3438.550069842835,515.5607116349622
2,2,4.0,OH,Labor,Employment by economic sector,Employment - Mining,Biden,13906.481915280983,9601.500205859606,4217.672745138959,8410.041000748679,2068.6740529336257,8437.708700602985,1362.972806816022
2,2,4.0,OH,Labor,Employment by economic sector,Employment - Mining,other,13906.481915280983,9601.500205859606,4217.672745138959,8649.597915182338,1942.3747796943253,8437.708700602985,1362.972806816022
2,2,4.0,OK,Labor,Employment by economic sector,Employment - Mining,Biden,40410.04511145064,30489.018131912155,13313.166749926,27138.6097330626,7164.089223044324,27734.58026645102,4914.9816404366375
2,2,4.0,OK,Labor,Employment by economic sector,Employment - Mining,other,40410.04511145064,30489.018131912155,13313.166749926,28650.125795164327,7284.094134755529,27734.58026645102,4914.9816404366375
2,2,4.0,OR,Labor,Employment by economic sector,Employment - Mining,Biden,1449.7254396060998,917.7251207304992,441.969548082054,820.9404134041476,159.6941338229988,787.9696729903817,80.1759795944231
2,2,4.0,OR,Labor,Employment by economic sector,Employment - Mining,other,1449.7254396060998,917.7251207304992,441.969548082054,804.6736516874731,132.23539525183782,787.9696729903817,80.1759795944231
2,2,4.0,PA,Labor,Employment by economic sector,Employment - Mining,Biden,18636.112978133027,12331.444532631653,5571.190140432037,9009.523637989669,2194.2175839680845,9255.874071798675,1740.320078453033
2,2,4.0,PA,Labor,Employment by economic sector,Employment - Mining,other,18636.112978133027,12331.444532631653,5571.190140432037,9710.030773793076,2696.3191843669883,9255.874071798675,1740.320078453033
2,2,4.0,RI,Labor,Employment by economic sector,Employment - Mining,Biden,547.687544813858,350.649601582772,166.3250469137186,313.88578139151076,52.9748058510368,299.7011686116618,21.381336343657768
2,2,4.0,RI,Labor,Employment by economic sector,Employment - Mining,other,547.687544813858,350.649601582772,166.3250469137186,306.29004840138526,41.9458559819604,299.7011686116618,21.381336343657768
2,2,4.0,SC,Labor,Employment by economic sector,Employment - Mining,Biden,2539.2141901279333,1541.9250434038572,679.5410960493955,1295.1519077962687,270.01717490118864,1235.0892337136088,148.12428216530236
2,2,4.0,SC,Labor,Employment by economic sector,Employment - Mining,other,2539.2141901279333,1541.9250434038572,679.5410960493955,1257.5864101735979,221.5938658015672,1235.0892337136088,148.12428216530236
2,2,4.0,SD,Labor,Employment by economic sector,Employment - Mining,Biden,624.9238170163513,408.90560525699016,200.00241214303242,426.83207064360073,276.52873494649396,400.0435298002478,174.67676668659345
2,2,4.0,SD,Labor,Employment by economic sector,Employment - Mining,other,624.9238170163513,408.90560525699016,200.00241214303242,432.7832022810941,281.5812937200541,400.0435298002478,174.67676668659345
2,2,4.0,TN,Labor,Employment by economic sector,Employment - Mining,Biden,3082.310156573155,1829.5943261414163,877.5087942157443,1688.8013960481962,434.0284798962664,1603.0620496525569,238.23870774565768
2,2,4.0,TN,Labor,Employment by economic sector,Employment - Mining,other,3082.310156573155,1829.5943261414163,877.5087942157443,1645.8063116068065,384.28618595053695,1603.0620496525569,238.23870774565768
2,2,4.0,TX,Labor,Employment by economic sector,Employment - Mining,Biden,208923.42240003802,157589.08727887474,69225.05176107245,141636.67364796493,37993.70581757836,144016.62797705267,26497.829901539102
2,2,4.0,TX,Labor,Employment by economic sector,Employment - Mining,other,208923.42240003802,157589.08727887474,69225.05176107245,149116.5983709433,38467.553877105376,144016.62797705267,26497.829901539102
2,2,4.0,UT,Labor,Employment by economic sector,Employment - Mining,Biden,6533.087453295685,4362.811560952594,1855.1618879909706,3411.8039226417277,889.0938275200128,3452.677352562325,654.8023234364974
2,2,4.0,UT,Labor,Employment by economic sector,Employment - Mining,other,6533.087453295685,4362.811560952594,1855.1618879909706,3554.8927754846572,903.0056934752961,3452.677352562325,654.8023234364974
2,2,4.0,VA,Labor,Employment by economic sector,Employment - Mining,Biden,5359.094493487173,3499.027227621864,1591.4079120592144,2749.4506177016183,704.1040264690464,2711.353945682951,531.9775729463331
2,2,4.0,VA,Labor,Employment by economic sector,Employment - Mining,other,5359.094493487173,3499.027227621864,1591.4079120592144,2786.0663316642995,712.5216763898516,2711.353945682951,531.9775729463331
2,2,4.0,VT,Labor,Employment by economic sector,Employment - Mining,Biden,359.09195387724384,249.62199534849708,126.45431458463106,241.66125691976265,79.9533656475411,231.65576204983702,63.01343818470814
2,2,4.0,VT,Labor,Employment by economic sector,Employment - Mining,other,359.09195387724384,249.62199534849708,126.45431458463106,232.546386405383,68.32997460245609,231.65576204983702,63.01343818470814
2,2,4.0,WA,Labor,Employment by economic sector,Employment - Mining,Biden,2799.613611311722,1855.2205062561109,908.5733084080549,1713.214914378707,416.86375800462696,1645.308471516272,268.95699921689476
2,2,4.0,WA,Labor,Employment by economic sector,Employment - Mining,other,2799.613611311722,1855.2205062561109,908.5733084080549,1665.2388761135994,351.4304384371035,1645.308471516272,268.95699921689476
2,2,4.0,WI,Labor,Employment by economic sector,Employment - Mining,Biden,2981.924041781257,1950.140700204275,888.314941301413,1634.915156788235,401.3779076437591,1586.5172246439372,268.8293171948331
2,2,4.0,WI,Labor,Employment by economic sector,Employment - Mining,other,2981.924041781257,1950.140700204275,888.314941301413,1621.6695710903791,367.188835659293,1586.5172246439372,268.8293171948331
2,2,4.0,WV,Labor,Employment by economic sector,Employment - Mining,Biden,15015.48780662556,8893.742486978605,3603.553983158074,5969.9746456647545,2033.0523735290149,6030.116414134065,1767.7025731563713
2,2,4.0,WV,Labor,Employment by economic sector,Employment - Mining,other,15015.48780662556,8893.742486978605,3603.553983158074,6138.24046730359,2005.6454431112163,6030.116414134065,1767.7025731563713
2,2,4.0,WY,Labor,Employment by economic sector,Employment - Mining,Biden,13522.598700047507,8814.453421767212,3690.4576765811025,6460.810310369551,1547.164264862895,6651.133051267372,1101.9124996041503
2,2,4.0,WY,Labor,Employment by economic sector,Employment - Mining,other,13522.598700047507,8814.453421767212,3690.4576765811025,6914.387514322906,1696.705168185407,6651.133051267372,1101.9124996041503
2,2,5.0,AK,Labor,Employment by economic sector,Employment - Other,Biden,26.109206930927456,25.44400237148073,20.71901857638598,24.513077198778717,14.119834188778997,25.396345929869184,13.013832562332642
2,2,5.0,AK,Labor,Employment by economic sector,Employment - Other,other,26.109206930927456,25.44400237148073,20.71901857638598,25.13853179456885,13.33334213825,25.396345929869184,13.013832562332642
2,2,5.0,AL,Labor,Employment by economic sector,Employment - Other,Biden,292.82983035694923,349.17444639332285,450.87066306521143,1627.5031833064895,6364.909563463236,1585.1394104972205,6274.684391638872
2,2,5.0,AL,Labor,Employment by economic sector,Employment - Other,other,292.82983035694923,349.17444639332285,450.87066306521143,355.32359630390863,885.9801408513985,1585.1394104972205,6274.684391638872
2,2,5.0,AR,Labor,Employment by economic sector,Employment - Other,Biden,186.8948776616759,157.39008819297476,250.2531595201077,212.20097285477277,758.8528587729556,208.54747322052808,712.0864392925954
2,2,5.0,AR,Labor,Employment by economic sector,Employment - Other,other,186.8948776616759,157.39008819297476,250.2531595201077,373.1838505339057,458.1147472590856,208.54747322052808,712.0864392925954
2,2,5.0,AZ,Labor,Employment by economic sector,Employment - Other,Biden,1922.538529173188,1370.0024262491736,3994.101205420281,1610.2787067712966,4441.782304341323,1599.6855739441894,4405.061601336321
2,2,5.0,AZ,Labor,Employment by economic sector,Employment - Other,other,1922.538529173188,1370.0024262491736,3994.101205420281,1488.3363233945292,4144.652599310813,1599.6855739441894,4405.061601336321
2,2,5.0,CA,Labor,Employment by economic sector,Employment - Other,Biden,9815.760146918921,6715.6353868483275,19602.883830102743,10139.047946481283,35476.62808654721,10007.794026221865,34682.72152471714
2,2,5.0,CA,Labor,Employment by economic sector,Employment - Other,other,9815.760146918921,6715.6353868483275,19602.883830102743,8856.204335844011,25985.113932780812,10007.794026221865,34682.72152471714
2,2,5.0,CO,Labor,Employment by economic sector,Employment - Other,Biden,1122.7449207694997,831.6308379347034,2360.6078562338203,1341.0502839544056,5308.44581372996,1328.3124989633127,4854.6262208585
2,2,5.0,CO,Labor,Employment by economic sector,Employment - Other,other,1122.7449207694997,831.6308379347034,2360.6078562338203,1239.5339633325768,3404.8357486335694,1328.3124989633127,4854.6262208585
2,2,5.0,CT,Labor,Employment by economic sector,Employment - Other,Biden,744.3000808809277,346.8179670611722,1087.4430075681112,912.1832337316935,1397.3482986552608,890.6538643686023,1410.9702550232626
2,2,5.0,CT,Labor,Employment by economic sector,Employment - Other,other,744.3000808809277,346.8179670611722,1087.4430075681112,484.6845756766532,1241.1977789502016,890.6538643686023,1410.9702550232626
2,2,5.0,DC,Labor,Employment by economic sector,Employment - Other,Biden,1.102933715247667,1.6303275773045076,9.486431483246694,1.6199725453692932,9.510961058559431,2.079593582090396,7.684780674837958
2,2,5.0,DC,Labor,Employment by economic sector,Employment - Other,other,1.102933715247667,1.6303275773045076,9.486431483246694,2.0808922606765843,7.8174335278335825,2.079593582090396,7.684780674837958
2,2,5.0,DE,Labor,Employment by economic sector,Employment - Other,Biden,125.12851159665908,84.81980960709707,287.8097960328534,117.47341044204744,512.9541704107481,122.53906959339606,464.26672345548417
2,2,5.0,DE,Labor,Employment by economic sector,Employment - Other,other,125.12851159665908,84.81980960709707,287.8097960328534,78.38670824592366,250.68584507333483,122.53906959339606,464.26672345548417
2,2,5.0,FL,Labor,Employment by economic sector,Employment - Other,Biden,1312.4930531078744,1064.544062039942,4636.206661431713,5773.2193537984385,14752.983594599435,5514.747315855665,14543.180224023074
2,2,5.0,FL,Labor,Employment by economic sector,Employment - Other,other,1312.4930531078744,1064.544062039942,4636.206661431713,3731.7921866884612,3763.2529811504405,5514.747315855665,14543.180224023074
2,2,5.0,GA,Labor,Employment by economic sector,Employment - Other,Biden,736.2193111085863,692.9798548421224,1576.9933472245245,1633.1655697725148,9531.653465449921,1633.3476492767754,9484.888333893625
2,2,5.0,GA,Labor,Employment by economic sector,Employment - Other,other,736.2193111085863,692.9798548421224,1576.9933472245245,799.4279915252637,2872.493041779856,1633.3476492767754,9484.888333893625
2,2,5.0,HI,Labor,Employment by economic sector,Employment - Other,Biden,3.5445536887565425,3.4740044839547712,3.018052225743913,3.7813698493596544,2.318675584238708,3.6990629319033363,1.9985403629800635
2,2,5.0,HI,Labor,Employment by economic sector,Employment - Other,other,3.5445536887565425,3.4740044839547712,3.018052225743913,3.6708776896523307,2.1678227859481556,3.6990629319033363,1.9985403629800635
2,2,5.0,IA,Labor,Employment by economic sector,Employment - Other,Biden,797.6102906568717,793.299014833437,1710.3659213627354,2069.959425445273,9426.807225289955,2009.1081069275072,8320.05386056387
2,2,5.0,IA,Labor,Employment by economic sector,Employment - Other,other,797.6102906568717,793.299014833437,1710.3659213627354,1470.8313033099512,2803.088960467545,2009.1081069275072,8320.05386056387
2,2,5.0,ID,Labor,Employment by economic sector,Employment - Other,Biden,400.3546849585922,286.6799721878563,840.6272834652688,460.2110816834267,1357.20804989783,453.6014992422664,1246.122068465489
2,2,5.0,ID,Labor,Employment by economic sector,Employment - Other,other,400.3546849585922,286.6799721878563,840.6272834652688,385.98529926034985,926.2570104842149,453.6014992422664,1246.122068465489
2,2,5.0,IL,Labor,Employment by economic sector,Employment - Other,Biden,749.9471250912146,714.4339200231553,1716.2862675746005,1594.061521888816,5420.390542183757,1547.4571390880517,4858.108346534807
2,2,5.0,IL,Labor,Employment by economic sector,Employment - Other,other,749.9471250912146,714.4339200231553,1716.2862675746005,1830.8270868576428,2531.1836076091627,1547.4571390880517,4858.108346534807
2,2,5.0,IN,Labor,Employment by economic sector,Employment - Other,Biden,521.6718414785761,469.4675550022227,741.6580356527335,2793.0249709277505,4231.920132702509,2680.2379170047375,4004.0055315376667
